ZebrafishGeneID	ZebrafishGeneID.1	ZFINID	ZebrafishSymbol	Species	HumanGeneID	HGNCID	HumanSymbol	DIOPTScore	WeightedScore	Rank	BestScore	BestScoreReverse	PredictionDerivedFrom
ruvbl2	317678	ZDB-GENE-030109-1	ruvbl2	Human	10856	10475	RUVBL2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
rwdd	449812	ZDB-GENE-041010-61	rwdd	Human	201965	23750	RWDD4	11	11.34	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
rwdd1	436808	ZDB-GENE-040718-270	rwdd1	Human	51389	20993	RWDD1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
rwdd2b	566444	ZDB-GENE-041001-119	rwdd2b	Human	10069	1302	RWDD2B	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
rxfp1	100498669	ZDB-GENE-110125-1	rxfp1	Human	59350	19718	RXFP1	12	12.32	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, TreeFam, ZFIN
ryk	558502	ZDB-GENE-070209-277	ryk	Human	6259	10481	RYK	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
ryr3	561350	ZDB-GENE-041001-165	ryr3	Human	6263	10485	RYR3	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
ryroxd1	393736	ZDB-GENE-040426-1732	pyroxd1	Human	79912	26162	PYROXD1	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
s100a11	100307070	ZDB-GENE-070717-5	s100a11	Human	6282	10488	S100A11	6	6.45	high	Yes	Yes	Compara, eggNOG, OMA, OrthoDB, Panther, ZFIN
s100b	436825	ZDB-GENE-040718-290	s100b	Human	6285	10500	S100B	13	13.49	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, RoundUp, TreeFam, ZFIN
s100u	563060	ZDB-GENE-030131-3121	s100u	Human	140576	20441	S100A16	2	2.06	high	Yes	Yes	Panther, TreeFam
s100z	554089	ZDB-GENE-050522-69	s100z	Human	170591	30367	S100Z	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
s1pr1	64617	ZDB-GENE-001228-2	s1pr1	Human	1901	3165	S1PR1	13	13.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
s1pr2	170457	ZDB-GENE-020123-2	s1pr2	Human	9294	3169	S1PR2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
s1pr4	402857	ZDB-GENE-050506-8	s1pr4	Human	8698	3170	S1PR4	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
saal1	393104	ZDB-GENE-040426-725	saal1	Human	113174	25158	SAAL1	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sacs	558150	ZDB-GENE-110411-146	sacs	Human	26278	10519	SACS	13	13.34	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
sae1	415148	ZDB-GENE-040625-21	sae1	Human	10055	30660	SAE1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
safb	321979	ZDB-GENE-030131-698	safb	Human	6294	10520	SAFB	13	13.35	high	Yes	Yes	Compara, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sall2	568044	ZDB-GENE-030829-32	sall2	Human	6297	10526	SALL2	3	3.61	high	Yes	Yes	OrthoDB, Panther, ZFIN
sall4	572527	ZDB-GENE-060328-2	sall4	Human	57167	15924	SALL4	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
samd10b	100147927	ZDB-GENE-090312-179	samd10b	Human	140700	16129	SAMD10	13	13.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
samd11	569122	ZDB-GENE-060428-2	samd11	Human	148398	28706	SAMD11	14	14.4	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
samd12	797592	ZDB-GENE-060503-192	samd12	Human	401474	31750	SAMD12	6	6.62	high	Yes	Yes	Homologene, OMA, OrthoDB, OrthoFinder, Panther, ZFIN
samd13	767772	ZDB-GENE-060929-676	samd13	Human	148418	24582	SAMD13	14	14.34	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
samd4a	100149858	ZDB-GENE-070720-7	samd4a	Human	23034	23023	SAMD4A	14	14.4	high	Yes	Yes	Compara, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
samd7	563729	ZDB-GENE-070912-549	samd7	Human	344658	25394	SAMD7	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
samhd1	553453	ZDB-GENE-090313-386	samhd1	Human	25939	15925	SAMHD1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sap18	393693	ZDB-GENE-040426-1679	sap18	Human	10284	10530	SAP18	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sap30bp	321738	ZDB-GENE-030131-457	sap30bp	Human	29115	30785	SAP30BP	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sap30l	327079	ZDB-GENE-030131-5287	sap30l	Human	79685	25663	SAP30L	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sar1ab	550581	ZDB-GENE-050417-437	sar1ab	Human	56681	10534	SAR1A	10	10.31	high	Yes	Yes	eggNOG, Homologene, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sar1b	554177	ZDB-GENE-040426-1958	sar1b	Human	51128	10535	SAR1B	11	11.51	high	Yes	Yes	Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
saraf	767649	ZDB-GENE-060929-208	saraf	Human	51669	28789	SARAF	13	13.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sardh	394103	ZDB-GENE-040426-996	sardh	Human	1757	10536	SARDH	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sarm1	403143	ZDB-GENE-040219-1	sarm1	Human	23098	17074	SARM1	11	11.38	high	Yes	Yes	eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, ZFIN
sarnp	554106	ZDB-GENE-050522-161	sarnp	Human	84324	24432	SARNP	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sars	445405	ZDB-GENE-040831-1	sars	Human	6301	10537	SARS	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sars2	394154	ZDB-GENE-040426-1616	sars2	Human	54938	17697	SARS2	10	10.29	high	Yes	Yes	eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sart1	436946	ZDB-GENE-040718-422	sart1	Human	9092	10538	SART1	13	13.41	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
sart3	558581	ZDB-GENE-040724-10	sart3	Human	9733	16860	SART3	14	14.39	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
sash1a	557132	ZDB-GENE-030131-9960	sash1a	Human	23328	19182	SASH1	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sash3	561954	ZDB-GENE-130411-1	sash3	Human	54440	15975	SASH3	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sass6	406747	ZDB-GENE-040426-2784	sass6	Human	163786	25403	SASS6	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
satb1a	378993	ZDB-GENE-031010-36	satb1a	Human	6304	10541	SATB1	6	6.47	moderate	Yes	No	eggNOG, OrthoDB, OrthoFinder, Panther, TreeFam, ZFIN
satb2	563435	ZDB-GENE-070912-212	satb2	Human	23314	21637	SATB2	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sav1	447821	ZDB-GENE-040912-28	sav1	Human	60485	17795	SAV1	11	11.25	high	Yes	Yes	Compara, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam, ZFIN
saxo2	641580	ZDB-GENE-051127-27	saxo2	Human	283726	33727	SAXO2	10	10.32	high	Yes	Yes	Compara, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sbds	394096	ZDB-GENE-040426-1116	sbds	Human	51119	19440	SBDS	9	9.36	high	Yes	Yes	Compara, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, ZFIN
sbf1	568277	ZDB-GENE-040718-139	sbf1	Human	6305	10542	SBF1	14	14.25	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sbf2	378456	ZDB-GENE-030911-10	sbf2	Human	81846	2135	SBF2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sbk3	100003100	ZDB-GENE-080204-39	sbk3	Human	100130827	44121	SBK3	5	5.33	high	Yes	Yes	eggNOG, OMA, OrthoDB, Phylome, ZFIN
sbno1	100005813	ZDB-GENE-080522-2	sbno1	Human	55206	22973	SBNO1	6	6.52	high	Yes	Yes	Homologene, OrthoDB, OrthoFinder, Panther, Phylome, ZFIN
sbno2a	100330841	ZDB-GENE-100629-3	sbno2a	Human	22904	29158	SBNO2	11	11.22	moderate	Yes	No	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sc5d	447891	ZDB-GENE-040912-56	sc5d	Human	6309	10547	SC5D	10	10.32	high	Yes	Yes	Compara, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scaf1	553490	ZDB-GENE-120215-214	scaf1	Human	58506	30403	SCAF1	10	10.52	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoFinder, OrthoInspector, Panther, RoundUp, ZFIN
scaf11	566484	ZDB-GENE-041210-22	scaf11	Human	9169	10784	SCAF11	12	12.34	high	Yes	Yes	Compara, eggNOG, Hieranoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, RoundUp, TreeFam, ZFIN
scai	556383	ZDB-GENE-060526-57	scai	Human	286205	26709	SCAI	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scamp1	402992	ZDB-GENE-040426-1803	scamp1	Human	9522	10563	SCAMP1	13	13.44	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, ZFIN
scamp3	492473	ZDB-GENE-041114-33	scamp3	Human	10067	10565	SCAMP3	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scamp4	562881	ZDB-GENE-050913-40	scamp4	Human	113178	30385	SCAMP4	12	12.43	high	Yes	Yes	Compara, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
scap	558292	ZDB-GENE-040107-41	scap	Human	22937	30634	SCAP	14	14.25	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scaper	100144551	ZDB-GENE-060303-5	scaper	Human	49855	13081	SCAPER	13	13.24	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scara3	564588	ZDB-GENE-041014-317	scara3	Human	51435	19000	SCARA3	14	14.2	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam, ZFIN
scara5	564500	ZDB-GENE-041210-258	scara5	Human	286133	28701	SCARA5	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scarb1	387260	ZDB-GENE-031126-1	scarb1	Human	949	1664	SCARB1	12	12.41	high	Yes	Yes	Compara, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, ZFIN
scarb2	192340	ZDB-GENE-020419-29	scarb2a	Human	950	1665	SCARB2	10	10.28	high	Yes	Yes	eggNOG, Homologene, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scarf1	100005273	ZDB-GENE-030131-8778	scarf1	Human	8578	16820	SCARF1	11	11.35	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, ZFIN
scd	386661	ZDB-GENE-031106-3	scd	Human	79966	21088	SCD5	10	9.76	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OrthoDB, OrthoFinder, orthoMCL, Phylome, RoundUp, TreeFam
scdb	553734	ZDB-GENE-050522-12	scdb	Human	6319	10571	SCD	11	11.28	high	Yes	Yes	Compara, eggNOG, Homologene, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, ZFIN
scfd1	317732	ZDB-GENE-030116-3	scfd1	Human	23256	20726	SCFD1	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scfd2	792105	ZDB-GENE-050320-143	scfd2	Human	152579	30676	SCFD2	10	10.39	high	Yes	Yes	Compara, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, ZFIN
scg2b	777641	ZDB-GENE-061103-160	scg2b	Human	7857	10575	SCG2	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scg3	393730	ZDB-GENE-040426-1725	scg3	Human	29106	13707	SCG3	14	14.4	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
scg5	393699	ZDB-GENE-040426-1687	scg5	Human	6447	10816	SCG5	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scgn	573010	ZDB-GENE-041010-82	scgn	Human	10590	16941	SCGN	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sclt1	561057	ZDB-GENE-030131-3278	sclt1	Human	132320	26406	SCLT1	13	13.19	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Phylome, RoundUp, TreeFam, ZFIN
scly	559537	ZDB-GENE-080204-30	scly	Human	51540	18161	SCLY	14	14.4	high	Yes	Yes	Compara, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scmh1	100037329	ZDB-GENE-070410-82	scmh1	Human	22955	19003	SCMH1	3	3.61	high	Yes	Yes	OrthoDB, Panther, ZFIN
scml4	794170	ZDB-GENE-041210-338	scml4	Human	256380	21397	SCML4	12	12.25	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scn12aa	795688	ZDB-GENE-060908-2	scn12aa	Human	6331	10593	SCN5A	5	5.02	high	Yes	Yes	Homologene, OrthoDB, OrthoFinder, Panther, Phylome
scn1a	393101	ZDB-GENE-040426-751	scn1laa	Human	6323	10585	SCN1A	8	8.28	moderate	Yes	No	eggNOG, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scn1ba	555423	ZDB-GENE-060503-604	scn1ba	Human	6324	10586	SCN1B	14	14.29	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scn1lab	559447	ZDB-GENE-060906-1	scn1lab	Human	6326	10588	SCN2A	11	10.87	high	Yes	Yes	eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam
scn2b	777666	ZDB-GENE-070920-1	scn2b	Human	6327	10589	SCN2B	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scn3b	563935	ZDB-GENE-070920-2	scn3b	Human	55800	20665	SCN3B	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scnm1	321696	ZDB-GENE-030131-415	scnm1	Human	79005	23136	SCNM1	8	8.37	high	Yes	Yes	eggNOG, Homologene, OMA, OrthoFinder, orthoMCL, Panther, TreeFam, ZFIN
sco2	606683	ZDB-GENE-041210-173	sco2	Human	9997	10604	SCO2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scospondin	100036547	ZDB-GENE-051114-1	scospondin	Human	23145	21998	SSPO	6	5.95	high	Yes	Yes	Compara, Homologene, OMA, OrthoDB, orthoMCL, Panther
scp2a	393839	ZDB-GENE-040426-1846	scp2a	Human	6342	10606	SCP2	13	13.3	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scpep1	393161	ZDB-GENE-040426-890	scpep1	Human	59342	29507	SCPEP1	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scrib	368473	ZDB-GENE-030616-572	scrib	Human	23513	30377	SCRIB	14	14.37	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scrn2	558306	ZDB-GENE-040724-75	scrn2	Human	90507	30381	SCRN2	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scrn3	326058	ZDB-GENE-030131-4783	scrn3	Human	79634	30382	SCRN3	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scube1	797832	ZDB-GENE-050302-78	scube1	Human	80274	13441	SCUBE1	9	9.39	high	Yes	Yes	Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scube2	503728	ZDB-GENE-050302-80	scube2	Human	57758	30425	SCUBE2	14	14.27	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, TreeFam, ZFIN
scube3	100000687	ZDB-GENE-060717-1	scube3	Human	222663	13655	SCUBE3	13	13.25	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scyl1	793792	ZDB-GENE-030131-8915	scyl1	Human	57410	14372	SCYL1	12	12.37	high	Yes	Yes	eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
scyl3	323839	ZDB-GENE-030131-2559	scyl3	Human	57147	19285	SCYL3	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sdad1	286746	ZDB-GENE-021213-1	sdad1	Human	55153	25537	SDAD1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sdc2	282667	ZDB-GENE-021206-3	sdc2	Human	6383	10659	SDC2	14	14.3	high	Yes	Yes	Compara, eggNOG, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sdc4	568593	ZDB-GENE-061111-1	sdc4	Human	6385	10661	SDC4	9	9.25	high	Yes	Yes	Compara, eggNOG, Homologene, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, ZFIN
sdccag8	556980	ZDB-GENE-090313-318	sdccag8	Human	10806	10671	SDCCAG8	13	13.47	high	Yes	Yes	eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, Panther, Phylome, RoundUp, TreeFam, ZFIN
sde2	550448	ZDB-GENE-050417-270	sde2	Human	163859	26643	SDE2	14	14.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
sdf2	336879	ZDB-GENE-030131-8823	sdf2	Human	6388	10675	SDF2	11	11.22	high	Yes	Yes	Compara, eggNOG, Homologene, OMA, OrthoDB, OrthoFinder, orthoMCL, Panther, Phylome, TreeFam, ZFIN
sdf2l1	445275	ZDB-GENE-040808-46	sdf2l1	Human	23753	10676	SDF2L1	15	15.3	high	Yes	Yes	Compara, eggNOG, Hieranoid, Homologene, Inparanoid, OMA, OrthoDB, OrthoFinder, OrthoInspector, orthoMCL, Panther, Phylome, RoundUp, TreeFam, ZFIN
